n_gen	99_mu	37_mu	60_mu	114_mu	18_mu	-1_mu	73_mu	-5_mu	-4_mu	-3_mu	-2_mu	99_sig	37_sig	60_sig	114_sig	18_sig	-1_sig	73_sig	-5_sig	-4_sig	-3_sig	-2_sig	node.brow_mean	node.current_brow_mean_ln_prior_density	ln_posterior	
2490000	47.883310	47.207265	49.209725	49.856778	46.271394	49.956510	50.819216	47.883310	49.930306	47.207265	49.930306	1.693132	2.193965	1.613991	2.546113	1.888368	1.835163	2.070714	1.693132	1.967926	2.193965	1.967926	20.808039	-8.169520	-12.117921	
2492000	47.883310	47.207265	49.209725	49.856778	46.271394	49.956510	50.819216	47.883310	49.930306	47.207265	49.930306	1.881068	1.952486	1.613991	2.103127	1.937091	1.835163	2.070714	1.693132	2.151806	2.193965	1.967926	16.963790	-0.919594	-3.086872	
2494000	47.883310	46.964899	48.890561	49.856778	49.163755	49.956510	49.930306	47.883310	49.930306	46.964899	49.930306	1.919288	2.074562	1.871832	2.103127	2.044059	1.835163	1.780205	1.693132	2.070187	1.922906	1.967926	15.082099	-2.758110	-4.650617	
2496000	50.727810	49.922950	53.132153	50.533300	49.793144	50.802547	50.693686	50.535956	51.368361	49.141764	50.675403	2.092975	1.850841	2.208399	1.986403	1.659996	2.092975	2.094394	1.864392	2.549663	2.182670	2.184022	18.635490	-2.256352	-4.918991	
2498000	49.166214	51.437055	50.771658	51.081372	50.551273	50.802547	50.898700	51.081372	50.771658	50.551273	51.297266	1.543327	2.133803	1.984301	2.590966	2.028817	2.092975	2.543678	2.590966	1.984301	2.028817	1.918377	16.827897	-0.933748	-6.111811	
2500000	52.015141	51.913731	50.897005	49.220968	51.480204	49.094559	48.397428	51.829716	48.397428	51.480204	50.770394	2.175473	2.184607	2.279925	1.694346	2.303420	2.077838	1.833065	1.694346	1.833065	2.303420	2.025086	17.202259	-0.939393	-12.569156	
2502000	49.394457	47.260201	49.185991	49.807721	52.063216	49.094559	50.500664	48.734579	49.185991	50.998386	50.770394	1.671560	2.004969	2.347393	2.743886	1.986607	2.077838	1.540481	2.549359	2.347393	2.181108	2.025086	15.335296	-2.304559	-5.685655	
2504000	50.178391	50.552836	49.228470	50.761824	50.944497	49.094559	49.640013	49.511929	49.549319	51.123708	50.770394	1.972341	2.423120	2.075769	2.404728	1.932245	2.077838	2.464856	1.972341	2.098658	1.932245	2.025086	17.231480	-0.945730	-7.194990	
2506000	48.745363	51.045906	51.064230	49.867783	51.155048	49.222005	52.490184	51.110743	50.972088	50.687028	49.222005	2.201301	1.902849	1.991519	1.786661	2.109290	1.684751	1.769680	2.918653	1.964389	1.956601	1.684751	17.575625	-1.084610	-3.272309	
2508000	50.230819	48.796079	50.981925	50.002986	48.274302	49.711072	48.374102	51.507611	50.978626	49.261930	50.752002	2.076419	1.918089	1.918218	2.004667	2.541687	1.829370	2.119289	2.256423	1.815510	1.847705	1.829370	17.438262	-1.014975	-2.168900	
2510000	50.917882	48.382234	50.051023	49.720420	49.742772	49.711072	49.070461	50.834496	50.051023	49.813324	50.671531	2.089171	1.878566	2.493285	1.881881	1.947352	1.829370	1.872871	1.858397	2.493285	1.807645	1.829370	17.654183	-1.132916	-6.252392	
2512000	49.045536	49.794410	47.413387	48.664902	50.249910	49.711072	48.125350	49.045536	48.513719	49.575545	52.510311	1.807780	2.153526	1.675328	2.294033	1.713368	1.829370	1.873480	1.978097	1.950601	1.746651	2.071127	16.116300	-1.309401	-7.837987	
2514000	49.420051	52.114722	52.568948	50.158885	49.528229	49.711072	50.223681	49.420051	51.411519	50.240482	52.510311	2.060930	2.591862	1.791000	2.505831	2.345175	1.829370	1.723526	2.201125	1.791000	2.410525	2.071127	16.465280	-1.061901	-11.967153	
2516000	51.335873	50.394784	51.442883	48.907065	51.075515	48.909924	50.769517	51.996726	50.769517	50.394784	50.394784	2.152924	1.621235	1.808315	2.160291	1.578963	1.621235	1.525352	2.160291	1.525352	1.621235	1.621235	18.657845	-2.293163	-4.682966	
2518000	48.766063	48.532806	51.477454	51.005572	48.349808	48.909924	49.871891	48.904971	51.477454	48.349808	48.349808	1.662190	2.042339	2.365010	2.004601	1.956263	1.621235	2.094552	1.993307	2.365010	1.877237	1.877237	16.643169	-0.982603	-7.102767	
2520000	49.406060	50.997838	50.747460	50.201385	49.449034	48.909924	52.741530	49.406060	50.219057	49.449034	48.349808	1.784053	1.774058	1.770489	1.615401	1.843534	1.621235	1.741340	1.801856	1.857405	2.489763	1.877237	16.457338	-1.066179	-4.376654	
2522000	49.060356	52.768421	50.875677	52.430567	50.525960	50.416360	50.370357	50.416360	50.229775	50.646403	50.525960	1.763677	1.821742	2.446864	1.687626	2.002226	1.763677	2.015300	1.763677	2.622974	2.189943	2.002226	17.742614	-1.194677	-11.624867	
2524000	49.451828	47.888866	50.341413	51.040659	51.627789	50.416360	50.036000	49.383826	48.006912	50.692361	49.736054	2.199463	2.002064	2.029708	1.924278	2.384978	1.763677	1.843274	2.169059	1.916212	2.182299	2.231662	18.211415	-1.652702	-3.454834	
2526000	49.671202	50.776047	49.824896	50.238403	48.165509	50.181205	49.947390	49.672634	49.947390	48.056672	48.888774	1.624611	1.859606	2.516466	2.537818	1.969189	1.931377	1.796035	1.965999	1.796035	1.852611	1.775445	16.870209	-0.927361	-5.471271	
2528000	50.331675	50.482973	50.212527	51.479151	50.287307	47.946223	51.353789	50.916147	52.110950	47.855150	50.287307	2.236664	1.878388	2.626975	2.708478	1.997582	1.679891	1.516864	1.767673	2.261673	1.936019	1.997582	18.349673	-1.829747	-3.230554	
2530000	48.425171	50.397117	49.511429	51.630386	49.103187	47.946223	52.314189	50.916147	49.155313	48.075648	50.287307	1.857032	2.511282	2.096123	2.036577	2.079669	1.679891	2.012026	2.036577	2.096123	2.849065	1.997582	15.813000	-1.623423	-11.472564	
2532000	51.207168	48.599209	50.177564	51.562602	50.092748	50.900774	50.221360	51.207168	51.809684	49.348739	49.591148	1.874415	1.827599	2.096069	2.216035	1.691940	1.885080	1.968574	1.874415	1.956212	2.010964	2.135377	18.223549	-1.667475	-7.163650	
2534000	49.625845	49.995532	53.781333	51.330582	50.035780	50.900774	50.779671	48.673493	50.779671	50.035780	49.478655	1.940423	2.209701	2.025716	2.321683	2.040983	1.885080	1.878805	2.321683	1.878805	2.040983	2.663537	16.138965	-1.289629	-13.137647	
2536000	51.003655	48.824616	48.382947	51.685559	50.163388	50.812322	47.096178	52.802494	48.382947	50.159352	48.920484	1.981642	2.354776	1.913830	1.872642	1.982227	2.655450	2.135905	2.228890	1.985503	1.861113	2.207808	17.409865	-1.002933	-4.716838	
2538000	48.826361	50.805535	48.633084	47.251511	48.907794	49.789983	50.946547	48.826361	48.933905	48.872744	49.098199	2.108410	2.721420	2.525730	1.966158	1.938906	1.815508	2.172320	2.108410	2.506750	2.419213	1.820198	17.654581	-1.133177	-2.533998	
2540000	51.619247	49.098199	50.735091	49.127587	47.147651	49.789983	48.177442	49.127587	50.735091	49.098199	49.098199	1.895072	1.970628	2.133280	2.197352	1.900881	1.815508	2.247997	1.817587	2.089387	1.820198	1.820198	17.233450	-0.946188	-2.392784	
2542000	52.263711	48.040610	52.559155	53.417003	49.924028	49.789983	51.306237	52.263711	48.807070	49.932350	48.807070	1.730292	2.228518	2.530835	2.159995	2.444316	1.815508	2.627023	1.730292	1.673161	2.419947	1.673161	16.456435	-1.066670	-9.035383	
2544000	52.008809	53.381317	50.117362	51.085870	51.256491	49.789983	50.066432	51.085870	49.410110	51.256491	48.807070	1.533183	2.203299	2.085544	1.830694	1.658222	1.815508	2.163959	1.830694	2.085544	1.658222	1.673161	15.122004	-2.682373	-7.130070	
2546000	52.008809	53.381317	50.117362	51.085870	51.256491	49.789983	50.066432	51.085870	49.410110	51.256491	48.807070	1.728786	2.250520	2.657297	1.928739	2.118806	1.815508	1.891153	1.830694	2.085544	1.658222	1.673161	18.715744	-2.390827	-9.718034	
2548000	51.154749	48.851684	48.951186	47.833728	49.900132	49.789983	49.132947	47.739117	50.214930	51.256349	48.807070	2.059062	1.787638	1.476998	2.103541	1.973455	1.815508	2.286859	2.103541	2.286859	1.787638	1.673161	15.804548	-1.633492	-8.738718	
2550000	51.868179	48.793268	52.353045	49.821982	49.294792	49.457732	51.686523	49.821982	52.353045	49.314714	49.314714	1.737803	2.148848	2.319871	2.130511	1.954118	1.664387	2.009169	2.130511	2.319871	2.132654	2.205605	17.456836	-1.023288	-10.986650	
2552000	49.163490	50.627323	48.408371	50.916083	50.459143	48.504014	49.208775	49.359841	48.271393	51.645914	49.107637	2.463998	2.231428	1.620047	2.374186	1.937769	2.135384	2.260136	2.374186	1.851243	1.933431	2.702299	16.056719	-1.363828	-8.579337	
2554000	49.110397	50.665243	50.297847	48.144278	51.390763	48.504014	49.786193	49.371989	50.025055	50.665243	50.025055	2.101438	1.950356	2.538667	2.135617	1.650221	2.135384	1.733549	2.125621	2.538667	1.950356	2.538667	17.477562	-1.032971	-7.211741	
2556000	50.681328	49.838116	49.028488	49.351188	49.468359	48.504014	50.586969	49.145723	50.586969	50.914622	50.025055	1.917163	2.282242	1.419248	1.817228	2.118963	2.135384	1.705416	1.917163	1.705416	2.118963	2.538667	16.772878	-0.944731	-6.224738	
2558000	52.641406	49.882777	49.065693	50.895016	51.466897	48.504014	50.140930	51.360614	51.378777	49.547553	50.025055	2.272171	1.869389	1.752886	1.644203	2.949518	2.135384	2.311719	2.315999	1.969788	1.869389	2.538667	17.670717	-1.143869	-8.036721	
2560000	49.547063	50.378685	50.082162	49.434542	49.650724	50.297658	46.629402	49.327940	50.067187	49.311567	50.744060	2.510478	2.105130	1.817320	2.107778	2.748168	1.641055	2.032051	2.107778	1.874034	2.380152	1.641055	18.600441	-2.199645	-5.107987	
2562000	49.421330	49.630209	50.082162	49.962260	51.716614	50.192886	46.629402	49.421330	46.813751	49.630209	49.630209	1.980396	1.710156	1.817320	1.731067	1.883537	1.710156	2.032051	1.980396	1.782206	1.710156	1.710156	15.413030	-2.178176	-3.431014	
2564000	50.022512	49.604422	48.930943	48.205945	49.513449	50.192886	50.617434	50.022512	48.980512	51.101958	49.630209	2.330880	2.196901	2.056672	1.695377	2.272341	1.710156	1.998772	2.330880	1.583237	2.070868	1.710156	18.137445	-1.565830	-10.333037	
2566000	50.838940	48.174127	50.312162	49.044610	50.530081	50.192886	50.828779	49.564574	51.425830	48.644486	49.630209	1.959420	2.109559	2.344399	1.820012	2.004457	1.710156	1.630890	1.798459	1.630890	2.120900	1.710156	19.240142	-3.428056	-8.206495	
2568000	50.391169	50.137868	52.300919	50.139782	49.933873	50.192886	49.223656	50.424413	49.223656	50.818092	49.129868	2.027170	1.964974	2.479697	2.288393	1.783952	1.710156	2.372211	2.027170	2.372211	2.151208	2.151208	18.092001	-1.515172	-7.617381	
2570000	49.962901	49.070045	48.859038	51.760903	51.312172	49.749939	50.530803	51.498644	50.086032	50.470124	50.034271	2.102604	1.964974	2.479697	2.243456	1.783952	2.086656	2.372211	1.814067	2.552347	1.752879	1.728998	17.490622	-1.039293	-5.140520	
2572000	48.691071	49.733154	47.768903	49.126318	50.434029	49.749939	50.745462	48.691071	47.768903	49.715783	49.928344	2.499468	2.035334	1.940333	2.711527	1.822584	2.086656	1.641236	2.499468	1.940333	2.035334	1.989462	16.984910	-0.919052	-9.167838	
2574000	47.504914	49.111988	48.711689	49.827959	48.959287	49.749939	49.653633	49.827959	50.204241	49.111886	49.928344	2.037905	2.454326	1.463585	2.517236	2.094157	2.086656	2.244938	2.517236	1.623716	1.866705	1.989462	15.520451	-2.013471	-7.750083	
2576000	51.021957	49.628375	50.037809	51.107660	48.909818	49.749939	51.099573	51.107660	52.173526	48.909818	50.913509	1.922022	1.851816	2.157770	2.259143	1.961933	2.086656	2.534024	2.259143	2.534024	1.961933	2.006768	18.138303	-1.566806	-7.435739	
2578000	50.212384	48.380233	50.189101	49.250851	48.062846	50.717018	50.001476	50.872404	47.722979	48.148996	49.339872	1.731588	2.379190	2.362279	2.407061	2.437311	2.135874	1.958113	2.794217	1.732268	1.678535	2.001964	18.031235	-1.450662	-2.217902	
2580000	50.320410	48.666243	51.783042	52.080252	49.370515	51.050774	49.105393	51.561157	47.254238	49.667865	51.514525	2.898212	2.115219	1.874797	1.887122	1.682725	1.801370	2.193727	2.098058	2.219924	2.374835	1.574036	16.114943	-1.310601	-2.533559	
2582000	49.092335	47.819249	52.564105	49.840478	50.424776	52.952934	49.969685	49.840478	53.380959	51.926701	51.171961	1.974647	1.928968	1.793350	2.083976	2.144687	2.410075	1.870812	2.083976	2.180525	1.964548	1.548917	18.800446	-2.539741	-12.028710	
2584000	51.083798	47.687116	50.086754	48.935647	50.995313	52.952934	52.128024	48.537920	48.916285	49.495573	49.040133	1.591094	2.338832	2.371705	1.787627	2.107746	2.410075	2.137714	1.806142	2.716621	2.136328	2.716621	17.652543	-1.131845	-12.097446	
2586000	47.251862	49.770666	51.109289	51.156097	47.860439	48.904936	48.851195	51.110436	50.777554	49.712162	47.896240	1.873335	2.890650	1.747983	1.957975	2.091340	1.957975	2.264780	2.052062	1.747983	1.885995	1.512381	15.697703	-1.766927	-4.929750	
2588000	50.099781	50.157581	48.992232	50.245109	49.560340	48.904936	49.559016	50.245109	49.664787	49.029058	47.896240	2.428074	1.931392	1.825127	1.936220	2.059891	1.957975	1.935475	1.936220	1.935475	2.138658	1.512381	16.373340	-1.115290	-5.777079	
2590000	51.082639	48.679414	49.523487	53.735349	48.817675	48.904936	50.448566	49.722061	50.448566	48.679414	47.896240	1.924323	1.876119	1.960292	1.668481	1.905814	1.957975	2.384352	1.618242	2.384352	1.876119	1.512381	17.670254	-1.143558	-8.070095	
2592000	49.927535	48.927825	48.973745	49.832537	48.514866	50.866522	48.645629	49.373208	51.336093	48.487631	51.712219	1.981114	2.310909	1.613979	2.082646	2.108735	2.256100	1.698524	1.981114	1.613979	2.517818	1.613979	17.748613	-1.199149	-8.633081	
2594000	52.938044	49.462433	50.561485	50.734270	50.250098	50.866522	49.730578	48.238387	50.379716	49.042969	51.447593	2.123522	1.643694	1.832372	1.950424	1.754839	2.256100	1.960442	1.676890	2.009839	2.485559	2.179468	16.337460	-1.138418	-4.241163	
2596000	50.907366	50.630313	51.249358	50.440277	49.828844	50.034630	49.125187	50.034630	49.093415	50.526487	48.295534	2.028424	2.027880	1.708188	2.313168	2.253436	2.313168	1.663754	2.313168	1.477615	2.042743	1.547879	17.794470	-1.234530	-6.433028	
2598000	51.169545	49.851694	50.358282	50.806147	50.504608	50.034630	49.908013	49.639776	49.324211	53.919651	49.353181	2.677511	1.518614	2.025715	2.081234	2.296348	2.313168	1.988566	2.677511	1.988566	2.296348	2.399056	15.971862	-1.447473	-5.917342	
2600000	49.668723	50.974311	50.174382	49.429269	51.086962	48.559902	49.827914	49.628748	50.174382	50.974311	50.869430	1.793329	1.988637	2.167494	1.877063	1.660275	1.789773	2.596703	1.950739	2.167494	1.988637	1.988637	17.793665	-1.233891	-6.110402	
2602000	50.375431	49.902763	48.684035	52.692816	51.644078	48.559902	49.976123	50.375431	50.015463	49.371543	50.869430	1.886100	2.296136	1.802098	2.405429	2.625841	1.789773	2.057420	1.886100	1.802098	1.724763	1.988637	17.258115	-0.952250	-10.310555	
2604000	49.352646	50.657152	49.116863	50.545342	50.536925	48.559902	51.111614	50.488543	51.044665	48.470455	50.869430	1.505599	2.128467	1.870255	2.516566	1.359552	1.789773	1.713086	2.516566	1.933000	2.128467	1.988637	17.615617	-1.108431	-8.418022	
2606000	49.594192	50.865724	49.794713	52.057176	49.040083	48.559902	48.821344	49.594192	48.821344	49.040083	49.040083	2.064764	2.221534	2.044660	2.631567	2.447221	1.789773	2.051191	2.064764	2.051191	2.106775	2.106775	17.286924	-0.960101	-8.481781	
2608000	51.565874	50.871548	49.618009	52.002595	50.184236	48.559902	49.513216	51.535520	48.776855	50.184236	49.930245	2.343224	1.944612	1.538127	1.774216	1.729468	1.789773	1.617425	1.992422	2.361905	1.729468	1.775788	17.662729	-1.138544	-6.844516	
2610000	47.330171	49.649789	51.444078	48.580020	51.413871	48.559902	50.524142	51.769516	50.524142	49.690977	49.690977	1.845405	2.285654	2.315002	2.100943	1.925995	1.789773	2.575125	1.982323	2.575125	1.925995	1.925995	17.858055	-1.287068	-5.697204	
2612000	47.164182	49.316613	49.739937	48.748572	48.036581	48.559902	50.750739	48.748572	50.750739	48.036581	50.517889	2.132868	2.046973	1.740806	1.971556	2.125792	1.789773	2.099128	1.936362	2.099128	2.232537	2.187050	17.906721	-1.330010	-3.448383	
2614000	51.070323	49.064741	48.925712	49.452941	50.443423	48.559902	49.103063	49.212068	49.103063	48.647944	50.517889	1.718772	2.250804	1.793506	1.803934	1.936408	1.789773	1.868397	1.738334	1.868397	1.911546	2.187050	15.944538	-1.475939	-6.444381	
2616000	48.511198	48.548744	52.835527	49.861240	50.759239	48.559902	50.267435	49.212068	50.267435	48.548744	49.812142	1.868805	1.918543	2.081165	2.391180	1.826546	1.789773	1.912309	1.738334	2.134887	1.947261	2.134887	17.429052	-1.010981	-4.605659	
2618000	50.276629	48.548744	52.835527	49.373761	50.759239	48.559902	50.267435	50.276629	50.267435	47.062368	49.812142	2.075452	1.918543	2.212828	1.801909	1.826546	1.789773	1.920387	2.359416	2.134887	2.104831	2.134887	17.805716	-1.243527	-4.433020	
2620000	48.678706	50.495474	50.147586	50.041797	49.783577	48.559902	50.946606	50.276629	50.946606	49.662113	48.236238	2.075452	1.799455	1.518999	2.236472	2.150840	1.789773	2.218686	2.359416	2.218686	2.150840	2.203841	17.739543	-1.192400	-7.005974	
2622000	50.020455	48.503037	49.794925	48.184200	50.464782	49.826838	50.140872	50.184535	49.594164	49.872826	50.838034	1.591568	2.473567	2.135435	1.781593	1.502922	2.091153	2.033311	2.027951	2.226067	2.385165	2.352070	15.880103	-1.546023	-1.933340	
2624000	49.175160	47.108827	52.617807	51.371728	50.938066	50.391120	49.388844	49.826509	50.092173	52.159444	50.391120	2.013537	2.309097	1.802202	2.026709	1.842326	2.369376	1.997717	2.080036	2.052908	1.971627	2.369376	18.967842	-2.855139	-6.063688	
2626000	50.549995	51.213565	50.266193	48.729521	50.189982	50.391120	47.811572	50.366709	51.070946	49.563220	50.391120	1.906821	1.713711	1.959951	1.917087	1.892189	2.369376	2.138791	1.468433	1.552575	2.015559	2.369376	16.028706	-1.390644	-2.686645	
2628000	50.995670	49.845562	51.166404	52.829060	50.728547	50.391120	53.012337	52.559694	50.412571	52.508400	50.391120	2.096958	2.049211	1.805175	2.181210	1.444587	2.369376	1.863308	2.181210	2.021826	2.049211	2.369376	15.584439	-1.920845	-8.631763	
2630000	47.598947	48.545884	50.731307	48.586678	50.314608	50.391120	52.539882	48.586678	49.499873	48.545884	48.742924	2.384078	2.133653	1.864502	2.181705	2.135437	2.369376	2.262575	2.181705	1.852277	2.226997	1.802527	15.761075	-1.686406	-7.389884	
2632000	48.715350	48.893076	49.228078	49.098451	49.420943	49.077303	49.521689	48.832638	49.734770	49.154650	49.077303	1.704616	1.957789	2.275868	2.236178	1.939576	1.836594	1.917338	1.704616	1.917338	1.957789	1.836594	17.015975	-0.919066	-7.594273	
2634000	48.560364	50.260489	52.471403	51.472298	49.869363	49.884454	51.235907	50.652833	49.078668	50.202212	50.207210	1.893296	2.079067	1.880592	2.366953	2.426101	1.907922	2.197982	2.172535	2.028875	1.612738	2.079067	18.255844	-1.707511	-5.601152	
2636000	49.299716	50.880653	49.657962	46.281188	51.420471	49.884454	48.873069	49.299716	49.657962	50.880653	50.207210	2.170233	2.050322	2.083889	1.832475	1.964028	1.907922	1.952055	2.170233	2.083889	2.102952	2.079067	16.476939	-1.055735	-1.021858	
2638000	49.930150	49.983942	50.534918	49.496005	51.527780	49.884454	51.205894	49.740761	49.657962	49.983942	50.207210	1.808505	2.300756	1.851217	2.895691	2.086271	1.907922	1.773348	1.808505	2.083889	2.300756	2.079067	18.248714	-1.698581	-6.685617	
2640000	49.972666	48.258474	50.001157	47.960539	49.609447	49.884454	49.270483	48.134091	49.073715	48.258474	50.207210	2.056827	1.607051	2.054053	2.127794	2.515021	1.907922	1.794225	2.069709	1.794225	1.607051	2.079067	16.686157	-0.968187	-7.529605	
2642000	51.426424	49.469484	49.447242	51.078139	49.559528	49.884454	48.918539	51.292319	48.731915	51.065591	49.469484	1.672744	2.693658	1.318443	1.992808	1.890907	1.907922	2.185936	1.528501	2.265964	2.002759	2.235711	17.851430	-1.281405	-8.424694	
2644000	46.693228	50.544077	51.310160	49.007896	49.754509	49.884454	52.181216	49.007896	52.167804	49.754509	49.754509	2.008528	1.886287	1.629848	2.172500	2.233016	1.907922	1.977344	2.172500	1.974119	1.730710	1.730710	18.027004	-1.446307	-3.800249	
