n_gen	99_mu	37_mu	60_mu	114_mu	18_mu	-1_mu	73_mu	-5_mu	-4_mu	-3_mu	-2_mu	99_sig	37_sig	60_sig	114_sig	18_sig	-1_sig	73_sig	-5_sig	-4_sig	-3_sig	-2_sig	node.brow_mean	node.current_brow_mean_ln_prior_density	ln_posterior	
5140000	68.063077	66.246880	65.043641	65.222764	73.332269	55.529250	64.926490	56.429440	54.309181	55.529250	55.529250	1.756249	3.717857	5.565064	1.942714	1.706061	3.550302	3.381601	3.747044	3.162810	3.550302	3.550302	18.259580	-3.229456	-8.755356	
5142000	68.063077	66.246880	65.043641	65.222764	73.332269	55.529250	64.926490	56.429440	54.309181	55.529250	55.529250	1.756249	3.717857	5.565064	1.942714	1.706061	3.550302	3.381601	3.747044	3.162810	3.550302	3.550302	6.198913	-3.804841	-9.330741	
5144000	68.063077	55.529250	54.309181	65.222764	53.577511	55.529250	54.649802	56.429440	53.930904	55.529250	55.529250	1.756249	1.802991	1.911257	1.942714	2.405959	3.550302	2.836207	0.922566	2.608529	1.639342	3.550302	20.156669	-3.271346	-11.322782	
5146000	53.988196	55.529250	54.309181	56.429440	53.577511	55.529250	54.649802	56.429440	53.930904	55.319127	55.529250	1.023356	14.472265	1.911257	1.652513	1.214258	3.550302	2.836207	0.895505	1.537312	3.043221	3.550302	22.734059	-3.385921	-11.193486	
5148000	45.814957	55.529250	54.309181	44.759947	53.577511	42.486617	54.649802	45.814957	37.062304	39.675716	39.675716	2.940038	14.472265	1.911257	1.091374	1.214258	2.940038	2.836207	2.940038	0.971501	3.302145	3.302145	13.537653	-3.281463	-13.016989	
5150000	33.639460	55.529250	36.975175	31.717295	53.577511	33.639460	38.459411	31.683113	36.975175	33.477960	33.477960	2.906350	14.472265	3.411540	1.035850	1.214258	4.110208	1.862941	2.858245	3.411540	3.372058	3.372058	14.072929	-3.264362	-17.246714	
5152000	42.859992	56.327246	55.131795	40.629605	56.945978	33.639460	63.047629	46.209695	57.258124	56.884528	56.131165	3.895393	3.348074	4.808137	2.944630	5.402800	4.110208	1.784913	4.082355	1.789403	3.348074	2.677653	7.273515	-3.694546	-20.144664	
5154000	44.820458	54.508439	52.373735	45.280142	50.714876	45.813297	47.356540	46.454015	52.259445	54.278831	50.714876	1.837293	1.797940	4.977117	1.754197	2.598668	2.888406	2.295788	1.277665	0.915177	0.859809	2.598668	11.748569	-3.359411	-16.935951	
5156000	47.834692	49.799651	52.749353	51.085580	49.944352	44.529463	51.856323	47.834692	52.771102	48.117259	52.265033	3.305572	2.909736	2.000513	2.825349	1.468075	4.822764	1.623763	3.305572	0.639480	1.438444	1.610973	28.424964	-3.874173	-23.460828	
5158000	57.183341	46.714397	52.480992	54.420676	43.617298	55.088397	53.128772	57.183341	49.980606	46.714397	47.233289	2.548284	2.282257	2.311491	2.518499	2.016601	2.257431	1.257329	2.548284	0.925631	2.242037	2.975546	16.461750	-3.222972	-17.810530	
5160000	61.760743	46.742094	53.921665	61.884980	46.749503	55.088397	52.867201	60.547123	53.921665	45.026355	47.233289	3.186349	3.862724	2.589209	5.168998	5.234868	2.257431	1.641306	3.186349	2.589209	3.860699	2.975546	7.509185	-3.671901	-29.661348	
5162000	55.540082	59.195259	56.958631	55.832805	56.509562	58.233138	57.512058	55.832805	56.958631	56.509562	56.509562	1.017888	16.862510	3.168325	1.646665	1.383193	1.952521	2.248199	1.646665	3.168325	1.383193	1.383193	6.344351	-3.789238	-29.233378	
5164000	59.458585	66.932441	64.551349	58.684061	63.485756	57.490681	62.337930	58.066989	64.557737	62.751229	64.557737	3.441617	0.794073	1.237973	0.938781	0.743924	2.298584	1.418231	0.900361	1.080049	1.411448	1.080049	27.462152	-3.768807	-18.901559	
5166000	60.904435	63.476333	64.551349	58.633514	62.751229	60.904435	62.337930	60.904435	64.557737	62.541772	65.144147	1.586168	1.477271	1.237973	2.120446	1.411448	0.779846	1.418231	0.779846	1.080049	1.432836	1.358107	23.569175	-3.437294	-9.863715	
5168000	55.716429	48.854566	48.627473	56.485714	51.124820	52.257073	49.228126	56.736948	48.831550	46.543256	48.831550	0.430253	2.824112	2.401546	1.835887	2.919105	1.772834	2.993998	4.080410	2.401546	2.128894	2.401546	20.507917	-3.283051	-17.271053	
5170000	55.716429	48.854566	53.677573	56.485714	51.124820	59.577314	48.073958	59.577314	60.445889	63.247487	60.445889	0.430253	2.824112	2.401546	1.835887	2.919105	6.274038	2.993998	6.274038	5.167485	4.492295	5.167485	14.244148	-3.259497	-11.616003	
5172000	61.266945	48.854566	53.677573	60.141164	51.124820	61.385964	48.073958	63.101178	57.494383	58.817866	61.385964	2.291074	2.824112	2.401546	1.651118	2.919105	5.597931	2.993998	3.201446	3.800477	3.441116	5.597931	12.247893	-3.334436	-8.035072	
5174000	52.094527	55.047417	47.191093	50.544079	56.279513	51.598203	42.220514	52.094527	51.963494	52.391678	51.598203	5.970243	1.599967	0.736860	4.058644	1.636640	2.663664	0.810566	5.970243	2.017378	4.508801	2.663664	12.991242	-3.301874	-21.405355	
5176000	58.637118	51.652274	57.540724	51.036458	53.339018	57.510279	59.398008	58.872149	60.924933	62.976580	57.510279	4.453123	1.804686	0.755492	3.098772	1.572456	3.127521	0.927527	1.248941	5.655921	0.476241	3.127521	22.816569	-3.390686	-13.166636	
5178000	57.328869	57.560345	59.602517	58.747136	57.856883	69.227110	62.526463	66.223846	60.573031	61.215685	68.575472	4.650939	6.210751	0.626030	4.072660	2.347242	1.819979	2.302071	3.105229	2.295852	8.168056	1.979801	9.384900	-3.511472	-9.423815	
5180000	62.900911	61.217950	59.437273	64.580620	61.460064	62.815506	62.343960	63.219438	70.457754	68.977278	69.048982	1.604387	1.650002	1.753230	4.040548	3.657495	2.358252	1.488066	3.793789	2.119834	2.492160	1.174942	12.581045	-3.319159	-8.499882	
5182000	53.099426	53.716015	64.223027	52.180487	54.040127	53.716015	56.924894	52.180487	53.993717	53.716015	53.716015	0.733509	2.621208	7.898983	1.445149	2.104876	2.434633	4.821959	1.656202	2.567673	2.434633	2.434633	18.459417	-3.232173	-20.016173	
5184000	51.388467	53.545696	54.275165	51.685932	52.894111	55.445803	56.695796	56.923754	54.130546	52.660704	55.463896	2.379501	3.643678	1.402657	1.191729	1.597131	4.542305	1.182322	3.289952	3.321961	2.564220	2.584725	7.343829	-3.687732	-10.142508	
5186000	42.693257	40.935821	39.160389	42.682511	46.321725	43.821569	32.349077	40.934085	36.824654	48.685040	43.404624	5.839665	1.059765	2.337535	3.672026	1.415719	4.796306	4.186140	5.323574	3.557358	1.068171	7.315814	9.006982	-3.540965	-10.277187	
5188000	35.993169	40.935821	39.160389	36.263767	46.321725	40.041848	32.349077	40.041848	40.911054	41.940696	40.005508	1.814903	1.059765	2.337535	0.701667	1.415719	3.466636	4.186140	2.294883	1.144606	1.475252	1.471602	-4.044070	-5.435788	-14.768803	
5190000	52.133765	47.918914	39.160389	51.205498	47.222270	46.752010	32.349077	46.752010	47.356668	48.196874	47.356668	5.847290	2.610645	2.337535	3.648953	3.477044	2.015097	4.186140	1.089606	1.741042	1.482427	4.177959	-2.656792	-5.153471	-11.043234	
5192000	45.465476	44.754987	53.085300	47.286288	48.184180	46.752010	50.632872	47.608951	50.632872	48.184180	48.184180	5.176228	1.095260	3.522153	4.317307	1.473562	2.015097	2.620768	5.793400	2.620768	1.473562	1.473562	9.662861	-3.490692	-15.012043	
5194000	48.101978	47.800427	46.655633	50.637335	47.089409	46.752010	47.085721	48.101978	46.655633	47.800427	47.800427	0.986035	1.064009	2.737344	1.402059	3.012421	2.015097	2.413142	0.986035	2.296083	1.924815	1.924815	11.057537	-3.398088	-20.501281	
5196000	41.384990	43.400070	46.372094	43.561952	44.944987	42.768055	47.936645	41.634616	44.888351	43.400070	43.400070	1.389823	1.337537	0.798240	1.949821	2.097481	1.150596	0.848842	1.411868	1.653794	1.831068	1.831068	22.506194	-3.373115	-20.511070	
5198000	36.856060	39.608153	45.437635	35.873517	38.354505	40.436367	48.657117	35.873517	45.437635	39.608153	42.193691	1.024790	5.235899	2.926980	2.675010	2.049017	3.065261	1.595332	2.675010	1.515359	1.215558	1.978860	16.276234	-3.224143	-27.559811	
5200000	54.976702	51.462006	52.026210	54.732950	50.021326	51.791211	50.810587	52.570520	57.244987	54.375158	51.791211	1.020398	2.015722	0.899010	3.150179	1.363283	2.069193	1.144478	1.138528	3.355550	3.156747	2.069193	8.401598	-3.591186	-12.028968	
5202000	56.543902	60.081142	52.406833	56.327716	57.204950	56.458364	55.144481	56.327716	54.331853	61.783059	56.996618	3.672120	2.313710	4.204102	3.835248	0.917654	4.554180	2.805089	3.835248	4.204102	2.349076	1.832305	-0.779016	-4.801991	-32.245611	
5204000	59.697632	62.653066	54.472051	59.832830	60.625921	59.697632	50.930888	59.697632	62.655017	59.589178	60.307728	2.551905	1.151896	2.577047	2.300811	2.827477	2.551905	1.038836	2.551905	3.344243	4.639337	0.731810	21.608411	-3.327711	-15.092321	
5206000	57.253470	68.814932	54.472051	57.521570	65.218955	61.624073	50.930888	57.253470	63.339332	65.218955	65.218955	1.367943	1.304552	2.577047	3.082614	1.477329	1.613579	1.038836	1.139754	1.388055	1.646770	1.646770	22.197464	-3.356592	-12.284113	
5208000	57.253470	68.814932	54.472051	57.521570	65.218955	61.624073	50.930888	57.253470	63.339332	65.218955	65.218955	1.796695	1.792718	2.577047	2.812708	1.632362	1.613579	1.038836	1.139754	3.758338	1.646770	1.646770	28.410086	-3.872474	-14.074280	
5210000	57.253470	68.814932	54.472051	57.521570	65.218955	61.624073	50.930888	57.253470	63.339332	65.218955	65.218955	1.425441	1.266458	2.577047	2.573672	1.323956	1.613579	1.038836	1.139754	0.702766	1.646770	1.646770	39.991190	-5.864498	-15.656720	
5212000	57.253470	68.814932	54.472051	57.521570	65.218955	61.624073	50.930888	57.253470	63.339332	65.218955	65.218955	2.011890	1.028297	2.577047	1.333084	0.726090	1.613579	1.038836	1.139754	2.821155	1.646770	1.646770	26.511706	-3.673886	-13.935709	
5214000	57.253470	68.814932	54.472051	57.521570	65.218955	61.624073	50.930888	57.253470	63.339332	68.770761	65.218955	2.664773	5.254974	2.577047	1.133012	0.726090	1.613579	1.038836	1.139754	0.634873	4.806715	1.646770	27.273013	-3.749198	-15.751923	
5216000	57.253470	68.814932	54.472051	57.521570	65.218955	61.624073	50.930888	57.253470	63.339332	68.770761	63.329069	1.915790	5.254974	2.577047	3.608236	0.726090	1.613579	1.038836	1.139754	2.659940	2.287204	3.287916	9.382400	-3.511663	-12.949639	
5218000	60.053323	55.154302	50.309788	62.145063	55.650555	58.138988	54.115990	60.053323	50.305463	55.910255	57.428134	1.122363	1.606593	2.924065	1.515075	2.689387	1.012758	0.663618	1.122363	1.097098	1.557750	1.096862	16.117650	-3.225416	-17.252841	
5220000	61.248856	59.539913	63.178657	60.711712	54.251233	57.008577	66.988827	60.320213	67.323018	56.038228	56.773478	2.017276	1.846297	2.992130	1.421510	0.616464	2.247811	2.184827	2.046352	3.058981	4.093825	3.677251	13.140489	-3.296003	-7.826164	
5222000	59.481531	60.170106	59.287340	56.916265	58.720160	47.526651	57.248333	50.924174	57.946531	58.512211	52.987112	4.255207	2.012108	1.171070	1.336791	2.849628	2.377388	0.794077	1.018298	1.223130	4.255317	2.441794	21.584518	-3.326613	-7.730275	
5224000	36.449243	60.170106	59.287340	36.076583	58.720160	36.320595	57.248333	36.076583	35.309837	35.701148	36.320595	1.149955	2.012108	1.171070	2.786223	2.849628	0.658719	0.794077	2.786223	1.816287	1.921131	0.658719	9.770251	-3.482870	-8.434138	
5226000	39.312198	60.170106	59.287340	41.576560	58.720160	39.312198	57.248333	39.312198	36.557899	35.697303	38.277141	0.516681	2.012108	1.171070	2.580291	2.849628	0.516681	0.794077	0.516681	5.037210	4.008867	2.680497	10.358335	-3.442082	-20.635777	
5228000	41.388129	41.059502	59.287340	41.339623	41.767319	41.388129	57.248333	41.388129	42.835176	41.767319	41.767319	4.170416	3.015111	1.171070	0.904634	1.843119	2.028750	0.794077	2.028750	3.006207	2.882764	2.427551	5.017485	-3.939427	-19.812769	
5230000	45.598429	43.705992	48.754134	44.111155	45.358469	37.069841	46.724854	40.411689	44.918505	41.832579	36.924290	3.030800	3.716756	0.480102	2.164130	1.147139	4.968640	2.654256	3.506108	3.106208	2.008573	2.156854	-13.868489	-7.985842	-15.528444	
5232000	54.987810	43.543929	48.364396	49.968261	42.398833	55.200395	47.102656	55.243781	47.565351	39.525213	49.174425	4.451563	1.910752	0.902763	2.460764	2.299258	3.939937	1.781837	5.090749	1.034309	1.604146	3.513832	-2.845349	-5.190713	-11.063829	
5234000	65.624150	57.647890	49.046815	68.633298	58.309159	47.442593	46.012759	48.395520	46.004998	57.339224	47.942419	2.546345	2.708520	1.883940	2.130176	2.352469	1.823624	2.370650	1.705174	2.525242	0.897101	1.755763	-6.777050	-6.048264	-10.146153	
5236000	42.679079	52.815671	47.436429	44.304660	51.957982	46.119808	49.463388	43.227833	50.894367	51.957982	50.894367	3.501466	2.289226	1.004459	1.405606	1.596595	3.960454	2.008037	1.613658	1.362159	1.596595	2.413542	6.230714	-3.801411	-13.989752	
5238000	61.679798	51.953011	47.436429	64.162086	51.665102	65.994962	49.463388	64.429462	63.514545	64.331797	66.388592	1.825918	0.924680	1.004459	1.514203	0.768403	3.477146	2.008037	3.752748	2.548793	2.478495	2.814154	-0.178509	-4.697029	-11.281511	
5240000	64.151377	68.714439	47.436429	65.075858	64.790378	65.075746	49.463388	65.075858	67.224998	69.365920	64.829932	1.884972	2.269197	1.004459	1.747006	1.793803	3.623636	2.008037	1.408948	2.638583	2.844190	1.507567	18.872945	-3.239063	-10.080046	
5242000	65.721563	64.974610	47.436429	65.556526	62.495129	68.007273	49.463388	65.931867	68.007273	63.284043	68.007273	2.948439	2.231561	1.004459	5.144269	1.932434	1.440097	2.008037	2.918908	1.440097	3.684271	1.440097	29.909656	-4.054820	-19.700401	
5244000	65.721563	64.974610	47.436429	65.556526	62.495129	59.459748	49.463388	69.388494	67.942126	66.751624	66.395662	2.948439	2.231561	1.004459	5.144269	1.932434	6.715833	2.008037	6.429397	2.717904	1.704863	1.101787	27.693130	-3.793239	-13.309739	
5246000	55.973133	55.127515	53.035648	59.163473	58.773854	60.070327	54.326620	61.823447	62.625373	62.250791	58.797369	4.407272	5.721702	2.999100	5.158546	7.959451	3.688646	2.323693	4.357767	4.441179	3.821127	3.991756	29.476309	-3.999815	-10.008809	
5248000	55.229763	56.704039	56.634386	56.650179	56.544369	53.862517	57.354813	56.715938	57.354813	58.126081	57.354813	5.639001	3.486083	4.573734	6.170019	5.225750	0.413805	3.835490	7.115647	3.835490	1.958958	3.835490	34.167894	-4.695207	-30.468823	
5250000	48.209622	48.938647	47.141907	43.434802	47.543775	47.141907	46.439775	49.137061	47.141907	47.629235	47.141907	2.460961	0.347093	3.037263	2.136357	1.128940	1.911048	1.083474	4.523989	1.911048	1.426059	1.911048	26.393837	-3.662744	-16.730162	
5252000	57.347879	50.660672	47.141907	58.647057	48.579013	54.293498	46.439775	56.856939	51.996521	50.660672	51.614361	1.280747	5.665338	3.037263	5.923367	5.086569	2.286917	1.083474	1.867485	2.870217	5.665338	2.286917	23.242709	-3.416381	-14.730658	
5254000	57.347879	53.485658	47.141907	58.647057	54.580530	54.580530	46.439775	55.926566	56.407885	54.580530	54.580530	1.280747	2.225194	3.037263	5.923367	0.841201	0.841201	1.083474	1.429415	2.558281	0.841201	0.841201	29.327187	-3.981321	-8.766733	
5256000	57.347879	53.485658	47.141907	58.647057	54.580530	54.580530	46.439775	55.926566	54.191838	52.012143	54.191838	1.280747	2.770068	3.037263	5.923367	2.556379	0.841201	1.083474	2.115402	3.888106	2.309435	1.378105	17.822158	-3.224903	-11.010365	
5258000	60.652329	62.846132	47.141907	59.282722	64.304026	62.846132	46.439775	60.908096	61.903683	62.846132	62.846132	2.865346	1.784211	3.037263	1.445770	1.954875	1.784211	1.083474	0.837296	2.049853	1.784211	1.784211	15.067038	-3.240205	-19.270619	
5260000	61.176165	63.717650	47.141907	59.111788	63.423174	58.321235	46.439775	61.176165	62.364926	58.321235	58.321235	1.509775	3.041338	3.037263	2.049785	1.497546	0.713347	1.083474	1.509775	1.609538	1.929520	1.929520	10.319693	-3.444656	-13.365264	
5262000	61.287033	54.510979	64.855938	58.262156	58.533622	61.465232	60.252970	58.084376	67.284471	58.533622	60.252970	2.665917	3.354411	2.575040	3.979647	2.275287	3.578182	2.327566	4.841330	3.332616	2.275287	2.327566	-2.289956	-5.082036	-21.590056	
5264000	56.778737	49.382954	47.875812	52.296473	51.993692	55.831296	47.677594	59.582411	49.889537	55.446403	55.831296	0.966348	1.788357	5.700682	3.255410	1.778212	3.114696	2.454606	4.856584	3.221600	2.040983	3.114696	12.745006	-3.312048	-15.518954	
5266000	55.921208	63.533362	59.055989	57.293626	59.777543	63.417457	62.219040	57.354823	58.304500	63.533362	61.218133	3.959500	0.628336	0.799752	4.410043	0.417527	2.006610	3.320471	4.136100	1.749382	0.628336	0.984969	21.813677	-3.337381	-26.503022	
5268000	53.828945	57.231371	55.376090	55.932381	54.929009	55.376090	59.219449	53.828945	55.376090	58.239003	55.376090	3.663271	3.753826	2.531630	4.198422	5.023908	1.058919	2.056800	0.982105	2.531630	2.016389	1.058919	18.731162	-3.236508	-21.306385	
5270000	58.551893	62.949620	62.123386	59.438933	62.640094	59.438933	61.762917	59.438933	62.123386	62.640094	62.123386	4.189875	3.429137	2.852685	3.674532	5.146107	3.674532	3.520485	3.674532	2.852685	5.146107	2.852685	12.236974	-3.334956	-22.405042	
5272000	58.551893	62.949620	62.123386	59.438933	62.640094	59.438933	61.762917	59.438933	62.123386	62.640094	62.123386	4.189875	3.429137	2.852685	3.674532	5.146107	3.674532	3.520485	3.674532	2.852685	5.146107	2.852685	11.417939	-3.377321	-22.447407	
5274000	61.686461	62.949620	62.123386	59.014432	62.640094	59.438933	61.762917	58.994459	61.949383	62.640094	62.123386	1.440433	3.429137	2.852685	4.189894	5.146107	3.674532	3.520485	4.128958	3.517529	5.146107	2.852685	-2.732065	-5.168295	-31.315913	
5276000	60.881570	52.007004	58.039199	60.860273	54.228066	60.808892	55.184508	60.881570	59.276344	60.808892	60.808892	0.802096	3.835478	6.497202	1.771694	3.471375	2.778125	4.453106	0.802096	5.158498	2.537193	2.778125	3.049254	-4.194640	-25.625231	
5278000	46.303973	46.267711	45.871633	44.905743	46.215583	43.041261	43.307324	46.284090	39.500991	41.755581	44.580322	2.755614	1.855671	3.175097	5.947455	3.487809	0.406386	1.553025	4.688506	4.162104	3.836908	0.406386	15.096804	-3.239634	-15.747899	
5280000	45.798054	44.486421	45.397376	46.039511	45.381411	45.356360	44.303734	46.039511	45.723207	45.381411	45.381411	1.554338	1.546732	2.906108	3.026692	2.646340	3.539903	3.801734	2.640382	0.351558	2.646340	2.646340	15.750667	-3.229328	-23.006789	
5282000	48.706153	47.948276	39.774792	48.973323	43.183658	52.546200	40.171793	52.546200	41.692814	41.943748	53.911545	1.352734	1.146292	4.593720	1.600181	1.090438	0.684704	3.737291	0.684704	5.780425	2.339599	3.402653	21.694542	-3.331717	-14.043849	
5284000	57.456064	47.611102	42.083285	51.643541	48.132082	53.618613	45.373283	51.643541	51.929414	48.132082	51.330644	1.532274	0.901070	2.396351	2.192931	4.151082	2.192931	1.986592	2.192931	6.684087	4.151082	4.151082	17.940870	-3.225950	-24.674608	
5286000	58.762212	56.326695	47.136789	56.577997	55.421120	57.865175	48.711859	57.865175	57.475630	56.021353	57.475630	2.438730	1.949447	2.520817	3.920430	3.636407	3.920430	1.671760	3.920430	3.092022	3.224295	3.092022	20.444619	-3.280851	-25.293867	
5288000	55.051253	57.309344	58.193964	58.734916	58.147913	54.431127	59.977437	58.404636	53.444460	53.946749	56.077105	1.096337	1.456749	2.995349	1.211891	2.274487	1.211891	2.394867	1.211891	9.316934	5.544522	5.370437	14.887542	-3.243836	-15.558109	
5290000	56.305801	54.503362	53.617201	59.695992	57.183335	56.943996	55.824086	57.273570	55.987900	54.503362	56.147322	1.804882	5.016672	2.261805	2.506055	2.527105	3.561545	4.063388	1.628564	2.311638	5.016672	5.016672	13.169326	-3.294894	-23.680053	
5292000	52.655261	59.026286	49.504664	56.691790	55.451419	42.281351	54.349614	45.131727	51.349270	55.694843	44.892669	2.608816	3.574250	1.877410	3.648227	4.540743	4.801065	1.278952	2.549294	2.708713	4.760062	4.588094	15.104171	-3.239494	-10.087203	
